abn,company_name,entity_type,status,gst_status,state,postcode,lead_score,classification,positive_signals,negative_signals,source
43879911718,COVE NUTRITION,Individual/Sole Trader,ACT,NON,WA,6722,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
43953053730,Nutrition Simplified,Individual/Sole Trader,ACT,ACT,NSW,2153,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
44050405868,LINDA KILWORTH DIETITIAN-NUTRITIONISTS PTY. LTD.,Australian Private Company,ACT,ACT,QLD,4061,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
44078585823,RATIONAL NUTRITION PTY LTD,Australian Private Company,ACT,ACT,NSW,2382,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
44102635478,SUCCESS ASIAN GROCERY PTY LIMITED,Australian Private Company,ACT,ACT,NSW,2144,40,Good potential,grocery (+20); grocer (+20),,Australian ABN Bulk Extract
44110294676,Activ Nutrition,Individual/Sole Trader,ACT,CAN,VIC,3193,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
44126679178,GMV NUTRITION PTY. LTD.,Australian Private Company,ACT,ACT,VIC,3082,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
44146557405,The trustee for Newport Health Foods Trust,Discretionary Trading Trust,ACT,ACT,NSW,2106,40,Good potential,health food (+40),,Australian ABN Bulk Extract
44153463599,BEC ISSELL HEALTH & NUTRITION,Individual/Sole Trader,ACT,CAN,QLD,4211,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
44154558568,Kaizen Nutrition Pty Ltd,Australian Private Company,ACT,ACT,ACT,2609,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
44154773154,Australian Grown Superfoods Pty Ltd,Australian Private Company,ACT,ACT,WA,6312,45,Good potential,superfood (+45),,Australian ABN Bulk Extract
44207540113,DeSeafood Wholesalers,Individual/Sole Trader,ACT,CAN,QLD,4659,45,Good potential,food wholesaler (+40); food wholesale (+35),seafood (-30),Australian ABN Bulk Extract
44208397422,HAPPY NUTRITION,Individual/Sole Trader,ACT,NON,QLD,4214,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
44246236237,Eat Play Learn Nutrition,Individual/Sole Trader,ACT,NON,NSW,2780,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
44279030362,JACINTA HEDLEY NUTRITION,Individual/Sole Trader,ACT,NON,VIC,3300,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
44538058393,Nutrition for the Soul,Individual/Sole Trader,ACT,CAN,VIC,3777,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
44603727868,LIFELONG NUTRITION PTY LTD,Australian Private Company,ACT,ACT,NSW,2234,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
44606690859,MASS NUTRITION (TWEED HEADS) PTY LTD,Australian Private Company,ACT,CAN,NSW,2487,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
44612178971,NATURAL PRODUCTS INTERNATIONAL PTY LTD,Australian Private Company,ACT,ACT,NSW,2192,35,Possible,natural products (+35),,Australian ABN Bulk Extract
44613018045,AUSTRALIAN SPORTS NUTRITION TRARALGON PTY LTD,Australian Private Company,ACT,ACT,VIC,3130,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
44617537488,NOURISHING NUTRITION BENDIGO,Individual/Sole Trader,ACT,CAN,VIC,3551,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
44646058415,GROCERY EZY PTY LTD,Australian Private Company,ACT,ACT,NSW,2010,40,Good potential,grocery (+20); grocer (+20),,Australian ABN Bulk Extract
44647600655,YES PLEASE SUPPLEMENTS PTY LTD,Australian Private Company,ACT,CAN,QLD,4220,25,Possible,supplement (+25),,Australian ABN Bulk Extract
44653314320,NOUMI NUTRITIONALS HOLDINGS PTY LTD,Australian Private Company,ACT,NON,NSW,2565,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
44662911275,THRIVE SPORTS NUTRITION PTY LTD,Australian Private Company,ACT,ACT,NSW,2154,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
44663160339,Erin Pressnell Nutrition,Individual/Sole Trader,ACT,NON,NSW,2640,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
44665251365,SARI SUPERFOODS PTY LTD,Australian Private Company,ACT,ACT,VIC,3020,45,Good potential,superfood (+45),,Australian ABN Bulk Extract
44674012250,STARKE SUPPLEMENTS PTY LTD,Australian Private Company,ACT,NON,NSW,2010,25,Possible,supplement (+25),,Australian ABN Bulk Extract
44675172774,GEORGIA BETTS NUTRITION,Individual/Sole Trader,ACT,NON,VIC,3754,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
44688595673,ULTIMATE STRENGTH AND NUTRITION PTY LTD,Australian Private Company,ACT,NON,VIC,3193,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
44690064905,APHAIA NUTRITION PTY LTD,Australian Private Company,ACT,NON,VIC,3188,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
44696887206,BUTCHER GALLERY & GROCERY PTY LTD,Australian Private Company,ACT,ACT,VIC,3214,40,Good potential,grocery (+20); grocer (+20),,Australian ABN Bulk Extract
44722338502,Steady Nutrition,Individual/Sole Trader,ACT,NON,NSW,2075,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
44749828584,Core Nutrition Clyde,Limited Partnership,ACT,ACT,VIC,3978,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
44754918775,ENHANCED NUTRITION ST MARYS,Individual/Sole Trader,ACT,ACT,NSW,2760,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
44772082297,RAG3 SUPPLEMENTS,Individual/Sole Trader,ACT,NON,QLD,4208,25,Possible,supplement (+25),,Australian ABN Bulk Extract
44809317268,BEN DESBROW NUTRITION AND EXERCISE CONSULTANCY,Individual/Sole Trader,ACT,CAN,QLD,4216,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
44956252089,The Trustee for Superfood International Unit Trust,Fixed Unit Trust,ACT,ACT,NSW,2022,45,Good potential,superfood (+45),,Australian ABN Bulk Extract
44975670533,TORO HEALTH & NUTRITION,Individual/Sole Trader,ACT,NON,WA,6025,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
44976685231,AVIX SUPPLEMENTS,Individual/Sole Trader,ACT,CAN,TAS,7321,25,Possible,supplement (+25),,Australian ABN Bulk Extract
44997144362,GROW YOU NUTRITION,Individual/Sole Trader,ACT,NON,WA,6233,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
45001489541,PRIMULA HEALTH FOOD DISTRIBUTORS PTY LTD,Australian Private Company,ACT,CAN,NSW,2067,80,High potential,health food (+40); food distributor (+40),,Australian ABN Bulk Extract
45019679501,HABITUDE NUTRITION COACHING,Individual/Sole Trader,ACT,NON,VIC,3003,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
45089553659,UNITED FOOD WHOLESALERS PTY. LTD.,Australian Private Company,ACT,CAN,VIC,3074,75,High potential,food wholesaler (+40); food wholesale (+35),,Australian ABN Bulk Extract
45107208748,NUTRITIONAL FOODS AUSTRALIA PTY LTD,Australian Private Company,ACT,CAN,NSW,2534,35,Possible,nutrition (+25); food (+10),,Australian ABN Bulk Extract
45108263752,T. & E. ASIAN GROCERY PTY. LIMITED,Australian Private Company,ACT,ACT,NSW,2619,40,Good potential,grocery (+20); grocer (+20),,Australian ABN Bulk Extract
45110686014,NEWAGINE NUTRITION SOLUTIONS PTY LTD,Australian Private Company,ACT,ACT,NSW,2076,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
45112429620,Healthy Eating and Nutrition Society,Other Unincorporated Entity,ACT,NON,VIC,3010,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
45185634132,JJ NUTRITION,Individual/Sole Trader,ACT,CAN,NSW,2125,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
45270356945,The Trustee for Own Supplements Unit Trust,Fixed Unit Trust,ACT,ACT,NSW,2560,25,Possible,supplement (+25),,Australian ABN Bulk Extract
45273867200,AFTER LIFE SUPPLEMENTS,Individual/Sole Trader,ACT,NON,VIC,3556,25,Possible,supplement (+25),,Australian ABN Bulk Extract
45284846021,NURTURED LACTATION & BABY NUTRITION,Individual/Sole Trader,ACT,NON,NSW,2481,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
45334924038,Your Nutrition Guide,Individual/Sole Trader,ACT,NON,VIC,3444,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
45419907721,ZILBER NUTRITION,Individual/Sole Trader,ACT,ACT,QLD,4300,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
45456489939,THE SURFING NUTRITIONIST,Individual/Sole Trader,ACT,NON,NSW,2478,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
45495122609,GRANVILLE OASIS GROCERY STORE,Individual/Sole Trader,ACT,NON,NSW,2197,40,Good potential,grocery (+20); grocer (+20),,Australian ABN Bulk Extract
45503953218,BUSY BRAINS NUTRITION,Individual/Sole Trader,ACT,NON,QLD,4564,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
45583656392,KEEPITREAL NUTRITION,Individual/Sole Trader,ACT,NON,VIC,3810,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
45616230029,MIND BODY NUTRITION,Individual/Sole Trader,ACT,NON,WA,6281,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
45623809172,AISLINN NUTRITION,Individual/Sole Trader,ACT,NON,NSW,2072,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
45627901017,WESTERN WHOLESALE FOODS PTY LTD,Australian Private Company,ACT,ACT,VIC,3030,25,Possible,wholesale (+15); food (+10),,Australian ABN Bulk Extract
45634283444,PRIME PERFORMANCE NUTRITION & TRAINING PTY LTD,Australian Private Company,ACT,ACT,NSW,2166,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
45638663573,SIC SUPPLEMENTS PTY LTD,Australian Private Company,ACT,NON,NSW,2127,25,Possible,supplement (+25),,Australian ABN Bulk Extract
45642512272,PAT'S ASIAN GROCERY,Individual/Sole Trader,ACT,CAN,SA,5343,40,Good potential,grocery (+20); grocer (+20),,Australian ABN Bulk Extract
45646525859,CIARA PARAMORE NUTRITION AND DIETETICS PTY LTD,Australian Private Company,ACT,ACT,NSW,2640,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
45651597269,HERCULES SUPPLEMENTS (AUST) PTY LTD,Australian Private Company,ACT,ACT,QLD,4500,25,Possible,supplement (+25),,Australian ABN Bulk Extract
45653213506,KI GROCERY SERVICE PTY LTD,Australian Private Company,ACT,ACT,WA,6062,40,Good potential,grocery (+20); grocer (+20),,Australian ABN Bulk Extract
45657091499,GROCERY MART PTY LTD,Australian Private Company,ACT,ACT,QLD,4870,40,Good potential,grocery (+20); grocer (+20),,Australian ABN Bulk Extract
45657485991,H2S FOOD DISTRIBUTORS PTY LTD,Australian Private Company,ACT,ACT,VIC,3169,40,Good potential,food distributor (+40),,Australian ABN Bulk Extract
45686978987,KX ASIAN GROCERY PTY LTD,Australian Private Company,ACT,NON,NSW,2134,40,Good potential,grocery (+20); grocer (+20),,Australian ABN Bulk Extract
45687267698,AUSTRALIAN PRECISION NUTRITION AND HEALTH PTY LTD,Australian Private Company,ACT,ACT,NSW,2217,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
45687327126,BIO HVCKERS SUPPLEMENTS PTY LTD,Australian Private Company,ACT,NON,QLD,4220,25,Possible,supplement (+25),,Australian ABN Bulk Extract
45717383493,TAHLIA THOMAS NUTRITION,Individual/Sole Trader,ACT,ACT,NSW,2640,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
45747171503,Bioforte Nutrition,Individual/Sole Trader,ACT,NON,SA,5171,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
45748330564,LITTLE BEGINNINGS NUTRITION,Individual/Sole Trader,ACT,CAN,NSW,2291,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
45810898187,LIFE DIET AND NUTRITION,Individual/Sole Trader,ACT,ACT,VIC,3101,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
45866735527,The Trustee for The Vitaplum Superfood Trust,Fixed Unit Trust,ACT,CAN,VIC,3004,45,Good potential,superfood (+45),,Australian ABN Bulk Extract
45975490258,CARDIGAN ASIAN GROCERY,Individual/Sole Trader,ACT,ACT,VIC,3136,40,Good potential,grocery (+20); grocer (+20),,Australian ABN Bulk Extract
45994952992,NURCHA NUTRITION,Individual/Sole Trader,ACT,NON,VIC,3220,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
46094250389,DISTRIBUTORS OF FINE FOODS & BEVERAGES PTY LIMITED,Australian Private Company,ACT,CAN,NSW,2174,25,Possible,distributor (+15); food (+10),,Australian ABN Bulk Extract
46110721205,ENERGIQUE NUTRITION & PERSONAL TRAINING PTY LTD,Australian Private Company,ACT,CAN,SA,5045,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
46112751961,SOUTHERN NUTRITION SERVICES PTY LTD,Australian Private Company,ACT,NON,SA,5006,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
46124098004,INDEPENDENT FOOD DISTRIBUTORS AUSTRALIA PTY LIMITED,Australian Private Company,ACT,ACT,NSW,2113,40,Good potential,food distributor (+40),,Australian ABN Bulk Extract
46151463044,MONTEBELLO NATURAL PRODUCTS PTY LTD,Australian Private Company,ACT,ACT,SA,5223,35,Possible,natural products (+35),,Australian ABN Bulk Extract
46155641099,Australian Sports Nutrition Gladstone Pty Ltd,Australian Private Company,ACT,ACT,QLD,4680,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
46182895995,Rise Personal Training & Nutrition,Individual/Sole Trader,ACT,NON,QLD,4171,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
46193120950,Sippin Nutrition,Individual/Sole Trader,ACT,ACT,NSW,2340,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
46307231471,Sam The Nutritionist,Individual/Sole Trader,ACT,NON,VIC,3132,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
46364820176,Carlee Quirk Nutrition,Individual/Sole Trader,ACT,ACT,VIC,3585,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
46375581069,1st Choice Organic & Natural Products,Individual/Sole Trader,ACT,CAN,SA,5106,50,Good potential,natural products (+35); organic (+15),,Australian ABN Bulk Extract
46383424030,RECLAIM NUTRITION,Individual/Sole Trader,ACT,NON,NSW,2570,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
46440987403,VANTAGE SUPPLEMENTS,Individual/Sole Trader,ACT,NON,QLD,4217,25,Possible,supplement (+25),,Australian ABN Bulk Extract
46485494770,Manly Nutrition and Dietetics,Individual/Sole Trader,ACT,ACT,VIC,3089,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
46496763198,Advanced Nutrition,Individual/Sole Trader,ACT,CAN,VIC,3228,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
46543279662,Bionutrition,Individual/Sole Trader,ACT,CAN,NSW,2035,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
46606128269,FARMNP FOOD DISTRIBUTORS PTY LIMITED,Australian Private Company,ACT,ACT,NSW,2153,40,Good potential,food distributor (+40),,Australian ABN Bulk Extract
46627576292,XCD NUTRITION PTY LTD,Australian Private Company,ACT,ACT,NSW,2060,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
46628709482,NUTRITIONAL WHOLESOME BLENDS PTY LTD,Australian Private Company,ACT,ACT,QLD,4030,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
46630416929,VPA AUSTRALIA PERFORMANCE SUPPLEMENTS PTY LTD,Australian Private Company,ACT,ACT,QLD,4000,25,Possible,supplement (+25),,Australian ABN Bulk Extract
46640589304,LOVE LIFE NUTRITION PTY LTD,Australian Private Company,ACT,CAN,QLD,4051,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
46649878012,The Nutrition Kitchen Food Futures Collective Inc.,Other Incorporated Entity,ACT,NON,VIC,3200,35,Possible,nutrition (+25); food (+10),,Australian ABN Bulk Extract
46658131474,DAYNE HUDSON NUTRITION PTY LTD,Australian Private Company,ACT,ACT,NSW,2156,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
46672157434,NATURES PAW SUPPLEMENTS PTY LTD,Australian Private Company,ACT,NON,NSW,2009,25,Possible,supplement (+25),,Australian ABN Bulk Extract
46679230365,ROYAL FOOD DISTRIBUTORS PTY LTD,Australian Private Company,ACT,ACT,VIC,3335,40,Good potential,food distributor (+40),,Australian ABN Bulk Extract
46687357991,KATHERINE GROCERY MART PTY LTD,Australian Private Company,ACT,ACT,NT,0850,40,Good potential,grocery (+20); grocer (+20),,Australian ABN Bulk Extract
46691854776,THE WELL-BEAN NUTRITIONIST,Individual/Sole Trader,ACT,NON,NSW,2046,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
46695291493,HAMRO GROCERY STORE ASHFIELD PTY. LTD.,Australian Private Company,ACT,ACT,NSW,2144,40,Good potential,grocery (+20); grocer (+20),,Australian ABN Bulk Extract
46699110195,CHEAP BEST GROCERY PTY LTD,Australian Private Company,ACT,ACT,VIC,3046,40,Good potential,grocery (+20); grocer (+20),,Australian ABN Bulk Extract
46700422788,ABBEY ANIMAL NUTRITION HOLDINGS PTY LTD,Australian Private Company,ACT,NON,NSW,2153,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
46796547304,NO BS NUTRITION,Individual/Sole Trader,ACT,ACT,VIC,3217,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
46802923094,IMMUNE NUTRITION AND COACHING,Individual/Sole Trader,ACT,NON,NSW,2257,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
46805441320,All About Nutrition,Individual/Sole Trader,ACT,NON,NSW,2250,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
46828376680,Shelley Hey Nutrition,Individual/Sole Trader,ACT,NON,NSW,2477,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
46848261133,TOWN GIFT AND GROCERY,Individual/Sole Trader,ACT,ACT,VIC,3048,40,Good potential,grocery (+20); grocer (+20),,Australian ABN Bulk Extract
46857268214,Power Pantry Nutrition,Individual/Sole Trader,ACT,NON,VIC,3038,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
46961240845,The trustee for JANKE NUTRITION TRUST,Discretionary Trading Trust,ACT,ACT,QLD,4703,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
46994978517,GROCERYPLAY,Individual/Sole Trader,ACT,ACT,NSW,2000,40,Good potential,grocery (+20); grocer (+20),,Australian ABN Bulk Extract
47056108671,ASHMORE NUTRITION PTY. LTD.,Australian Private Company,ACT,NON,QLD,4220,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
47060693930,MING THAI ASIAN GROCERY,Individual/Sole Trader,ACT,ACT,VIC,3171,40,Good potential,grocery (+20); grocer (+20),,Australian ABN Bulk Extract
47107989419,GO GET NUTRITION,Individual/Sole Trader,ACT,NON,WA,6169,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
47110886573,Simple Nutrition Co.,Individual/Sole Trader,ACT,ACT,QLD,4480,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
47151463491,KANGAROO ISLAND NATURAL PRODUCTS PTY LTD,Australian Private Company,ACT,ACT,SA,5223,35,Possible,natural products (+35),,Australian ABN Bulk Extract
47162956603,ST GEORGE FOOD DISTRIBUTORS PTY LTD,Australian Private Company,ACT,ACT,NSW,2221,40,Good potential,food distributor (+40),,Australian ABN Bulk Extract
47166099403,THE NATURAL NUTRITIONIST PTY LTD,Australian Private Company,ACT,ACT,TAS,7250,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
47169815483,NUTRITION FOR HEALTH,Individual/Sole Trader,ACT,CAN,QLD,4163,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
47244803690,ATHELITES NUTRITIONIST,Individual/Sole Trader,ACT,NON,SA,5074,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
47253698019,HMONG GROCERY,Individual/Sole Trader,ACT,ACT,VIC,3064,40,Good potential,grocery (+20); grocer (+20),,Australian ABN Bulk Extract
47392876453,START AFRESH NUTRITION,Individual/Sole Trader,ACT,NON,QLD,4225,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
47512516649,Cracked Nutrition,Individual/Sole Trader,ACT,NON,VIC,3844,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
47550724102,BDE NUTRITION,Individual/Sole Trader,ACT,ACT,NSW,2650,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
47552891456,Pulse Wise Nutrition and Dietetics,Individual/Sole Trader,ACT,NON,WA,6158,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
47603679255,KAI YUAN HEALTH FOOD SERVICE,Individual/Sole Trader,ACT,ACT,QLD,4000,40,Good potential,health food (+40),,Australian ABN Bulk Extract
47606042150,Simplistic Nutrition,Individual/Sole Trader,ACT,NON,QLD,4750,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
47607185777,AUSTRALIA NUTRITION DAIRY PTY LTD,Australian Private Company,ACT,CAN,VIC,3168,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
47610013315,NORTHERN BEACHES NUTRITION PTY. LTD.,Australian Private Company,ACT,NON,NSW,2092,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
47610535608,HUMAN NATUROPATHY AND NUTRITION,Individual/Sole Trader,ACT,NON,VIC,3658,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
47612993780,Club Malnutrition Longboarders Inc,Other Incorporated Entity,ACT,NON,NSW,2534,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
47617505923,PURA VIDA SUPERFOODS PTY LIMITED,Australian Private Company,ACT,ACT,NSW,2529,45,Good potential,superfood (+45),,Australian ABN Bulk Extract
47629065881,EDUCATION IN NUTRITION PTY LTD,Australian Private Company,ACT,ACT,VIC,3084,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
47644650206,MOTHERS BEST PET NUTRITION PTY LTD,Australian Private Company,ACT,ACT,VIC,3875,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
47647893769,LEON'S GROCERY SHOP,Individual/Sole Trader,ACT,ACT,NSW,2164,40,Good potential,grocery (+20); grocer (+20),,Australian ABN Bulk Extract
47649176572,AUSTRALIAN PET NUTRITION PTY LTD,Australian Private Company,ACT,ACT,NT,0828,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
47653578922,NUTRITION PLACE PTY LTD,Australian Private Company,ACT,ACT,WA,6148,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
47656165678,GH NUTRITION PTY LTD,Australian Private Company,ACT,ACT,ACT,2607,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
47670206569,NUTRITION AND BARIATRIC MEDICINE PTY LTD,Australian Private Company,ACT,NON,VIC,3931,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
47675153715,The Nutrition Studio,Individual/Sole Trader,ACT,NON,WA,6030,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
47679970300,ELEVATE SUPPLEMENTS PTY LTD,Australian Private Company,ACT,ACT,NSW,2063,25,Possible,supplement (+25),,Australian ABN Bulk Extract
47680073563,ELEVATE NUTRITION BAR PTY LTD,Australian Private Company,ACT,NON,VIC,3064,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
47688919244,FOCUS SUPPLEMENTS PTY LTD,Australian Private Company,ACT,ACT,QLD,4213,25,Possible,supplement (+25),,Australian ABN Bulk Extract
47689917164,T2 GROCERY PTY LTD,Australian Private Company,ACT,ACT,VIC,3174,40,Good potential,grocery (+20); grocer (+20),,Australian ABN Bulk Extract
47711656921,Cancer Care Nutrition,Individual/Sole Trader,ACT,ACT,QLD,4060,25,Possible,nutrition (+25),,Australian ABN Bulk Extract
